Course_name,Inst_Name,Alloted_Cat,Quota,Institute Type,First Rank,Last Rank,City
ELECTRONICS & COMMUNICATION ENGINEERING,"BIRLA VISHVAKARMA MAHA VIDHYLAYA(SFI), V.V.NAGAR",EWS,GUJCET Based,Self-Finance,11486.0,12039.0,NAGAR
"ELECTRONICS & COMMUNICATION
ENGINEERING","BIRLA VISHVAKARMA MAHA VIDHYLAYA(SFI), V.V.NAGAR",GEN,GUJCET Based,Self-Finance,6747.0,11382.0,NAGAR
ELECTRONICS & COMMUNICATION ENGINEERING,"BIRLA VISHVAKARMA MAHA VIDHYLAYA(SFI), V.V.NAGAR",SEBC,GUJCET Based,Self-Finance,16262.0,26715.0,NAGAR
INFORMATION TECHNOLOGY,"BIRLA VISHVAKARMA MAHA VIDHYLAYA(SFI), V.V.NAGAR",EWS,GUJCET Based,Self-Finance,4456.0,5109.0,NAGAR
INFORMATION TECHNOLOGY,"BIRLA VISHVAKARMA MAHA VIDHYLAYA(SFI), V.V.NAGAR",SC,GUJCET Based,Self-Finance,18804.0,33969.0,NAGAR
CIVIL ENGINEERING,"C. K. PITHAWALA COLLEGE OF ENGG. & TECH.,
SURAT",GEN,GUJCET Based,Self-Finance,23535.0,23535.0,SURAT
COMPUTER ENGINEERING,"C. K. PITHAWALA COLLEGE OF ENGG. & TECH.,
SURAT",GEN,GUJCET Based,Self-Finance,7711.0,19513.0,SURAT
COMPUTER ENGINEERING,"C. K. PITHAWALA COLLEGE OF ENGG. & TECH.,
SURAT",SEBC,GUJCET Based,Self-Finance,23497.0,30957.0,SURAT
"COMPUTER ENGINEERING -
TFWS","C. K. PITHAWALA COLLEGE OF ENGG. & TECH.,
SURAT",TFWs,GUJCET Based,Self-Finance,6619.0,6619.0,SURAT
ELECTRICAL ENGINEERING,"C. K. PITHAWALA COLLEGE OF ENGG. & TECH.,
SURAT",GEN,GUJCET Based,Self-Finance,20230.0,26403.0,SURAT
"INFORMATION
TECHNOLOGY","C. K. PITHAWALA COLLEGE OF ENGG. & TECH.,
SURAT",EWS,GUJCET Based,Self-Finance,25698.0,27218.0,SURAT
"INFORMATION
TECHNOLOGY","C. K. PITHAWALA COLLEGE OF ENGG. & TECH.,
SURAT",GEN,GUJCET Based,Self-Finance,18740.0,25322.0,SURAT
"INFORMATION
TECHNOLOGY","C. K. PITHAWALA COLLEGE OF ENGG. & TECH.,
SURAT",SEBC,GUJCET Based,Self-Finance,29893.0,29893.0,SURAT
"MECHANICAL
ENGINEERING","C. K. PITHAWALA COLLEGE OF ENGG. & TECH.,
SURAT",GEN,GUJCET Based,Self-Finance,23435.0,39081.0,SURAT
COMPUTER ENGINEERING,"C. K. PITHAWALA COLLEGE OF ENGG. & TECH., SURAT",EWS,GUJCET Based,Self-Finance,22144.0,25570.0,SURAT
COMPUTER ENGINEERING,"C. K. PITHAWALA COLLEGE OF ENGG. & TECH., SURAT",SC,GUJCET Based,Self-Finance,33387.0,33387.0,SURAT
COMPUTER ENGINEERING,"C.U.SHAH COLLEGE OF ENGG.&
TECH.,WADHVAN",GEN,GUJCET Based,Self-Finance,20109.0,20109.0,WADHVAN
ARTIFICIAL INTELLIGENCE(AI) AND MACHINE LEARNING,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT),
CHANGA",GEN,GUJCET Based,Self-Finance,4967.0,5650.0,CHANGA
ARTIFICIAL INTELLIGENCE(AI) AND MACHINE LEARNING,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT),
CHANGA",SC,GUJCET Based,Self-Finance,11122.0,11122.0,CHANGA
ARTIFICIAL INTELLIGENCE(AI) AND MACHINE LEARNING,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT),
CHANGA",SEBC,GUJCET Based,Self-Finance,10666.0,17627.0,CHANGA
CIVIL ENGINEERING,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT),
CHANGA",GEN,GUJCET Based,Self-Finance,21557.0,35801.0,CHANGA
COMPUTER ENGINEERING,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT),
CHANGA",EWS,GUJCET Based,Self-Finance,3688.0,4155.0,CHANGA
COMPUTER ENGINEERING,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT),
CHANGA",GEN,GUJCET Based,Self-Finance,2977.0,3641.0,CHANGA
COMPUTER ENGINEERING,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT),
CHANGA",SC,GUJCET Based,Self-Finance,7504.0,17512.0,CHANGA
COMPUTER ENGINEERING,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT),
CHANGA",SEBC,GUJCET Based,Self-Finance,4700.0,8126.0,CHANGA
COMPUTER SCIENCE & ENGINEERING,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT),
CHANGA",EWS,GUJCET Based,Self-Finance,2477.0,2770.0,CHANGA
COMPUTER SCIENCE & ENGINEERING,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT),
CHANGA",GEN,GUJCET Based,Self-Finance,878.0,2438.0,CHANGA
COMPUTER SCIENCE & ENGINEERING,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT),
CHANGA",SEBC,GUJCET Based,Self-Finance,3612.0,4814.0,CHANGA
ELECTRICAL ENGINEERING,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT),
CHANGA",GEN,GUJCET Based,Self-Finance,16053.0,23550.0,CHANGA
ELECTRONICS & COMMUNICATION ENGINEERING,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT),
CHANGA",EWS,GUJCET Based,Self-Finance,13987.0,15289.0,CHANGA
ELECTRONICS & COMMUNICATION ENGINEERING,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT),
CHANGA",GEN,GUJCET Based,Self-Finance,8451.0,13863.0,CHANGA
ELECTRONICS & COMMUNICATION ENGINEERING,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT),
CHANGA",SEBC,GUJCET Based,Self-Finance,24458.0,50058.0,CHANGA
ELECTRONICS & COMMUNICATION ENGINEERING - TFWS,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT),
CHANGA",TFWs,GUJCET Based,Self-Finance,5753.0,5963.0,CHANGA
INFORMATION TECHNOLOGY,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT),
CHANGA",GEN,GUJCET Based,Self-Finance,4200.0,5586.0,CHANGA
INFORMATION TECHNOLOGY,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT),
CHANGA",SC,GUJCET Based,Self-Finance,22290.0,31007.0,CHANGA
INFORMATION TECHNOLOGY,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT),
CHANGA",SEBC,GUJCET Based,Self-Finance,8525.0,13646.0,CHANGA
MECHANICAL ENGINEERING,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT),
CHANGA",EWS,GUJCET Based,Self-Finance,27216.0,30907.0,CHANGA
MECHANICAL ENGINEERING,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT),
CHANGA",GEN,GUJCET Based,Self-Finance,15327.0,25306.0,CHANGA
ARTIFICIAL INTELLIGENCE(AI) AND MACHINE LEARNING,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT), CHANGA",EWS,GUJCET Based,Self-Finance,6675.0,8203.0,CHANGA
ELECTRICAL ENGINEERING,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT), CHANGA",EWS,GUJCET Based,Self-Finance,27141.0,28335.0,CHANGA
INFORMATION TECHNOLOGY,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT), CHANGA",EWS,GUJCET Based,Self-Finance,5631.0,6090.0,CHANGA
INFORMATION TECHNOLOGY - TFWS,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT), CHANGA",TFWs,GUJCET Based,Self-Finance,862.0,862.0,CHANGA
MECHANICAL ENGINEERING,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - CHANDUBHAI S PATEL INSTITUTE OF TECHNOLOGY (CSPIT), CHANGA",SEBC,GUJCET Based,Self-Finance,39015.0,39259.0,CHANGA
COMPUTER ENGINEERING,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - DEVANG PATEL INSTITUTE OF ADVANCE TECHNOLOGY AND RESEARCH (DEPSTAR), CHANGA",EWS,GUJCET Based,Self-Finance,6030.0,6674.0,CHANGA
COMPUTER ENGINEERING,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - DEVANG PATEL INSTITUTE OF ADVANCE TECHNOLOGY AND RESEARCH (DEPSTAR), CHANGA",GEN,GUJCET Based,Self-Finance,3958.0,5880.0,CHANGA
COMPUTER ENGINEERING,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - DEVANG PATEL INSTITUTE OF ADVANCE TECHNOLOGY AND RESEARCH (DEPSTAR), CHANGA",SC,GUJCET Based,Self-Finance,13908.0,13908.0,CHANGA
COMPUTER ENGINEERING,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - DEVANG PATEL INSTITUTE OF ADVANCE TECHNOLOGY AND RESEARCH (DEPSTAR), CHANGA",SEBC,GUJCET Based,Self-Finance,8117.0,12375.0,CHANGA
COMPUTER ENGINEERING - TFWS,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - DEVANG PATEL INSTITUTE OF ADVANCE TECHNOLOGY AND RESEARCH (DEPSTAR), CHANGA",TFWs,GUJCET Based,Self-Finance,1831.0,1831.0,CHANGA
COMPUTER SCIENCE & ENGINEERING,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - DEVANG PATEL INSTITUTE OF ADVANCE TECHNOLOGY AND RESEARCH (DEPSTAR), CHANGA",EWS,GUJCET Based,Self-Finance,4893.0,5845.0,CHANGA
COMPUTER SCIENCE & ENGINEERING,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - DEVANG PATEL INSTITUTE OF ADVANCE TECHNOLOGY AND RESEARCH (DEPSTAR), CHANGA",GEN,GUJCET Based,Self-Finance,2708.0,4880.0,CHANGA
COMPUTER SCIENCE & ENGINEERING,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - DEVANG PATEL INSTITUTE OF ADVANCE TECHNOLOGY AND RESEARCH (DEPSTAR), CHANGA",SEBC,GUJCET Based,Self-Finance,7052.0,10491.0,CHANGA
COMPUTER SCIENCE & ENGINEERING - TFWS,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - DEVANG PATEL INSTITUTE OF ADVANCE TECHNOLOGY AND RESEARCH (DEPSTAR), CHANGA",TFWs,GUJCET Based,Self-Finance,1827.0,1827.0,CHANGA
INFORMATION TECHNOLOGY,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - DEVANG PATEL INSTITUTE OF ADVANCE TECHNOLOGY AND RESEARCH (DEPSTAR), CHANGA",EWS,GUJCET Based,Self-Finance,8181.0,8524.0,CHANGA
INFORMATION TECHNOLOGY,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - DEVANG PATEL INSTITUTE OF ADVANCE TECHNOLOGY AND RESEARCH (DEPSTAR), CHANGA",GEN,GUJCET Based,Self-Finance,6267.0,7620.0,CHANGA
INFORMATION TECHNOLOGY,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - DEVANG PATEL INSTITUTE OF ADVANCE TECHNOLOGY AND RESEARCH (DEPSTAR), CHANGA",SC,GUJCET Based,Self-Finance,27724.0,27724.0,CHANGA
INFORMATION TECHNOLOGY,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - DEVANG PATEL INSTITUTE OF ADVANCE TECHNOLOGY AND RESEARCH (DEPSTAR), CHANGA",SEBC,GUJCET Based,Self-Finance,14471.0,18009.0,CHANGA
INFORMATION TECHNOLOGY - TFWS,"CHAROTAR UNIVERSITY OF SCIENCE & TECHNOLOGY (CHARUSAT) - DEVANG PATEL INSTITUTE OF ADVANCE TECHNOLOGY AND RESEARCH (DEPSTAR), CHANGA",TFWs,GUJCET Based,Self-Finance,2235.0,2235.0,CHANGA
COMPUTER ENGINEERING,"CHHOTUBHAI GOPALBHAI PATEL INSTITUTE OF
TECH., TARSADI, BARDOLI",GEN,GUJCET Based,Self-Finance,26738.0,34466.0,BARDOLI
ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,"CHHOTUBHAI GOPALBHAI PATEL INSTITUTE OF TECH., TARSADI, BARDOLI",GEN,GUJCET Based,Self-Finance,32052.0,32052.0,BARDOLI
ELECTRONICS & COMMUNICATION ENGINEERING,"CHHOTUBHAI GOPALBHAI PATEL INSTITUTE OF TECH., TARSADI, BARDOLI",GEN,GUJCET Based,Self-Finance,35407.0,50203.0,BARDOLI
INFORMATION & COMMUNICATION TECHNOLOGY,"CHHOTUBHAI GOPALBHAI PATEL INSTITUTE OF TECH., TARSADI, BARDOLI",GEN,GUJCET Based,Self-Finance,17796.0,17796.0,BARDOLI
"MECHANICAL
ENGINEERING","D. A. DEGREE ENGINEERING AND TECHNOLOGY,
MAHEMDABAD, KHEDA",GEN,GUJCET Based,Self-Finance,36037.0,36037.0,KHEDA
"COMPUTER SCIENCE &
ENGINEERING","DARSHAN INSTITUTE OF ENGG. & TECH., RAJKOT-
MORBI HIGHWAY, HADALA",EWS,GUJCET Based,Self-Finance,9047.0,9542.0,HADALA
"COMPUTER SCIENCE &
ENGINEERING","DARSHAN INSTITUTE OF ENGG. & TECH., RAJKOT-
MORBI HIGHWAY, HADALA",GEN,GUJCET Based,Self-Finance,3764.0,8762.0,HADALA
"COMPUTER SCIENCE &
ENGINEERING","DARSHAN INSTITUTE OF ENGG. & TECH., RAJKOT-
MORBI HIGHWAY, HADALA",SEBC,GUJCET Based,Self-Finance,9390.0,17437.0,HADALA
"MATHEMATICS AND
COMPUTING","DHIRUBHAI AMBANI INSTITUTE OF INFO. &
COMM. TECH., GANDHINAGAR",EWS,GUJCET Based,Self-Finance,113.0,113.0,GANDHINAGAR
"MATHEMATICS AND
COMPUTING","DHIRUBHAI AMBANI INSTITUTE OF INFO. &
COMM. TECH., GANDHINAGAR",GEN,GUJCET Based,Self-Finance,80.0,80.0,GANDHINAGAR
"MATHEMATICS AND
COMPUTING","DHIRUBHAI AMBANI INSTITUTE OF INFO. &
COMM. TECH., GANDHINAGAR",SC,GUJCET Based,Self-Finance,1262.0,1262.0,GANDHINAGAR
"MATHEMATICS AND
COMPUTING","DHIRUBHAI AMBANI INSTITUTE OF INFO. &
COMM. TECH., GANDHINAGAR",ST,GUJCET Based,Self-Finance,12629.0,12629.0,GANDHINAGAR
"MATHEMATICS AND
COMPUTING - TFWS","DHIRUBHAI AMBANI INSTITUTE OF INFO. &
COMM. TECH., GANDHINAGAR",TFWs,GUJCET Based,Self-Finance,33.0,33.0,GANDHINAGAR
ELECTRONICS ENGINEERING (VLSI DESIGN AND TECHNOLOGY),"DHIRUBHAI AMBANI INSTITUTE OF INFO. & COMM. TECH., GANDHINAGAR",EWS,GUJCET Based,Self-Finance,347.0,347.0,GANDHINAGAR
ELECTRONICS ENGINEERING (VLSI DESIGN AND TECHNOLOGY),"DHIRUBHAI AMBANI INSTITUTE OF INFO. & COMM. TECH., GANDHINAGAR",GEN,GUJCET Based,Self-Finance,290.0,290.0,GANDHINAGAR
ELECTRONICS ENGINEERING (VLSI DESIGN AND TECHNOLOGY),"DHIRUBHAI AMBANI INSTITUTE OF INFO. & COMM. TECH., GANDHINAGAR",SC,GUJCET Based,Self-Finance,4118.0,4118.0,GANDHINAGAR
ELECTRONICS ENGINEERING (VLSI DESIGN AND TECHNOLOGY),"DHIRUBHAI AMBANI INSTITUTE OF INFO. & COMM. TECH., GANDHINAGAR",ST,GUJCET Based,Self-Finance,29914.0,29914.0,GANDHINAGAR
HONS. IN ICT WITH MINOR IN COMPUTATIONAL SCIENCE (CS),"DHIRUBHAI AMBANI INSTITUTE OF INFO. & COMM. TECH., GANDHINAGAR",SEBC,GUJCET Based,Self-Finance,430.0,460.0,GANDHINAGAR
"INFORMATION & COMMUNICATION
TECHNOLOGY","DHIRUBHAI AMBANI INSTITUTE OF INFO. & COMM. TECH., GANDHINAGAR",GEN,GUJCET Based,Self-Finance,139.0,139.0,GANDHINAGAR
INFORMATION & COMMUNICATION TECHNOLOGY,"DHIRUBHAI AMBANI INSTITUTE OF INFO. & COMM. TECH., GANDHINAGAR",SC,GUJCET Based,Self-Finance,1341.0,1341.0,GANDHINAGAR
"INFORMATION &
COMMUNICATION TECHNOLOGY","DHIRUBHAI AMBANI INSTITUTE OF INFO. & COMM. TECH., GANDHINAGAR",SEBC,GUJCET Based,Self-Finance,468.0,515.0,GANDHINAGAR
"INFORMATION & COMMUNICATION
TECHNOLOGY","DHIRUBHAI AMBANI INSTITUTE OF INFO. & COMM. TECH., GANDHINAGAR",ST,GUJCET Based,Self-Finance,15440.0,18285.0,GANDHINAGAR
CIVIL ENGINEERING,"DR. JIVRAJ MEHTA INSTITUTE OF TECHNOLOGY,
ANAND",GEN,GUJCET Based,Self-Finance,39122.0,39122.0,ANAND
COMPUTER ENGINEERING,"DR. JIVRAJ MEHTA INSTITUTE OF TECHNOLOGY,
ANAND",GEN,GUJCET Based,Self-Finance,4311.0,31945.0,ANAND
"INFORMATION
TECHNOLOGY","DR. JIVRAJ MEHTA INSTITUTE OF TECHNOLOGY,
ANAND",GEN,GUJCET Based,Self-Finance,18652.0,32702.0,ANAND
CIVIL ENGINEERING,"DR. S & S.S.GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT",GEN,GUJCET Based,Govt / GIA,8981.0,25768.0,"GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT"
CIVIL ENGINEERING,"DR. S & S.S.GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT",SEBC,GUJCET Based,Govt / GIA,34235.0,50545.0,"GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT"
CIVIL ENGINEERING,"DR. S & S.S.GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT",ST,GUJCET Based,Govt / GIA,38103.0,39133.0,"GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT"
CIVIL ENGINEERING,"DR. S & S.S.GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT",GEN,JEE Based,Govt / GIA,904644.0,904644.0,"GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT"
CIVIL ENGINEERING - TFWS,"DR. S & S.S.GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT",TFWs,GUJCET Based,Govt / GIA,2572.0,7148.0,"GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT"
COMPUTER ENGINEERING,"DR. S & S.S.GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT",EWS,GUJCET Based,Govt / GIA,5999.0,6054.0,"GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT"
COMPUTER ENGINEERING,"DR. S & S.S.GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT",GEN,GUJCET Based,Govt / GIA,2554.0,4547.0,"GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT"
COMPUTER ENGINEERING,"DR. S & S.S.GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT",SEBC,GUJCET Based,Govt / GIA,6968.0,7220.0,"GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT"
COMPUTER ENGINEERING,"DR. S & S.S.GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT",SEBC,JEE Based,Govt / GIA,903527.0,903527.0,"GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT"
"COMPUTER ENGINEERING -
TFWS","DR. S & S.S.GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT",TFWs,GUJCET Based,Govt / GIA,323.0,323.0,"GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT"
ELECTRICAL ENGINEERING,"DR. S & S.S.GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT",EWS,GUJCET Based,Govt / GIA,33497.0,36910.0,"GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT"
ELECTRICAL ENGINEERING,"DR. S & S.S.GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT",SEBC,GUJCET Based,Govt / GIA,27653.0,39669.0,"GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT"
ELECTRICAL ENGINEERING,"DR. S & S.S.GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT",EWS,JEE Based,Govt / GIA,907005.0,907005.0,"GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT"
ELECTRICAL ENGINEERING,"DR. S & S.S.GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT",GEN,JEE Based,Govt / GIA,903672.0,903672.0,"GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT"
ELECTRICAL ENGINEERING,"DR. S & S.S.GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT",SEBC,JEE Based,Govt / GIA,917999.0,918755.0,"GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT"
"ENVIRONMENTAL
ENGINEERING","DR. S & S.S.GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT",GEN,GUJCET Based,Govt / GIA,32551.0,50606.0,"GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT"
"ENVIRONMENTAL
ENGINEERING","DR. S & S.S.GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT",GEN,JEE Based,Govt / GIA,910583.0,931210.0,"GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT"
"MECHANICAL
ENGINEERING","DR. S & S.S.GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT",EWS,GUJCET Based,Govt / GIA,25007.0,31310.0,"GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT"
"MECHANICAL
ENGINEERING","DR. S & S.S.GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT",GEN,GUJCET Based,Govt / GIA,5902.0,23901.0,"GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT"
"MECHANICAL
ENGINEERING","DR. S & S.S.GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT",SEBC,GUJCET Based,Govt / GIA,24326.0,37724.0,"GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT"
"MECHANICAL
ENGINEERING","DR. S & S.S.GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT",ST,GUJCET Based,Govt / GIA,39531.0,39531.0,"GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT"
"MECHANICAL
ENGINEERING","DR. S & S.S.GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT",SEBC,JEE Based,Govt / GIA,907224.0,907224.0,"GHANDHI GOVERNMENT
ENGINEERING COLLEGE SURAT"
CIVIL ENGINEERING,DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,EWS,GUJCET Based,Govt / GIA,31823.0,50102.5,GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT
CIVIL ENGINEERING,DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,SC,GUJCET Based,Govt / GIA,39970.0,39970.0,GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT
COMPUTER ENGINEERING,DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,SC,GUJCET Based,Govt / GIA,29294.0,29294.0,GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT
COMPUTER ENGINEERING,DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,GEN,JEE Based,Govt / GIA,901514.0,901709.0,GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT
ELECTRICAL ENGINEERING,DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,GEN,GUJCET Based,Govt / GIA,19417.0,24762.0,GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT
ELECTRICAL ENGINEERING,DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,ST,GUJCET Based,Govt / GIA,29851.0,29851.0,GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT
ELECTRICAL ENGINEERING - TFWS,DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,TFWs,GUJCET Based,Govt / GIA,13644.0,13644.0,GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT
"ELECTRONICS & COMMUNICATION
ENGINEERING",DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,EWS,GUJCET Based,Govt / GIA,15880.0,18316.0,GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT
